main_street;id_arco;sense;from_intersection;to_intersection;Interseccion;day_name;hora;Nivel
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;9:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;10:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;10:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;10:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;10:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;11:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;11:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;11:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;11:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;12:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;12:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;12:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;12:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;13:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;13:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;13:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;13:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;14:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;14:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;14:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;14:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;15:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;15:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;15:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;15:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;16:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;16:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;16:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;16:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;17:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;17:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;17:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;17:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;18:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;18:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;18:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;18:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;19:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;19:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;19:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;19:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;20:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;20:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;20:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;20:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;21:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;21:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;21:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Wednesday;21:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;6:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;6:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;7:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;7:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;7:30;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;7:45;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;8:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;8:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;8:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;8:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;9:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;9:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;9:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;9:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;10:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;10:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;10:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;10:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;11:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;11:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;11:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;11:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;12:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;12:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;12:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;12:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;13:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;13:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;13:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;13:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;14:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;14:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;14:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;14:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;15:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;15:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;15:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;15:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;16:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;16:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;16:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;16:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;17:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;17:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;17:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;17:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;18:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;18:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;18:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;18:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;19:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;19:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;19:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;19:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;20:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;20:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;20:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;20:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;21:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;21:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;21:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Thursday;21:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;6:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;6:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;7:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;7:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;7:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;7:45;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;8:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;8:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;8:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;8:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;9:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;9:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;9:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;9:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;10:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;10:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;10:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;10:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;11:00;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;11:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;11:30;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;11:45;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;12:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;12:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;12:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;12:45;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;13:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;13:15;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;13:30;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;13:45;6
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;14:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;14:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;14:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;14:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;15:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;15:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;15:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;15:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;16:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;16:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;16:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;16:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;17:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;17:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;17:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;17:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;18:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;18:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;18:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;18:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;19:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;19:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;19:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;19:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;20:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;20:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;20:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;20:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;21:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;21:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;21:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Friday;21:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;6:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;6:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;7:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;7:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;7:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;7:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;8:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;8:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;8:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;8:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;9:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;9:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;9:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;9:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;10:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;10:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;10:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;10:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;11:00;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;11:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;11:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;11:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;12:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;12:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;12:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;12:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;13:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;13:15;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;13:30;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;13:45;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;14:00;5
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;14:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;14:30;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;14:45;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;15:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;15:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;15:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;15:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;16:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;16:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;16:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;16:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;17:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;17:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;17:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;17:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;18:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;18:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;18:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;18:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;19:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;19:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;19:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;19:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;20:00;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;20:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;20:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;20:45;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;21:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;21:15;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;21:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Saturday;21:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;6:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;6:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;7:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;7:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;7:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;7:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;8:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;8:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;8:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;8:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;9:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;9:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;9:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;9:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;10:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;10:15;4
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;10:30;3
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;10:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;11:00;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;11:15;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;11:30;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;11:45;2
Avenida Pedro de Valdivia;53;SN;Dublé Almeyda;Av. Irarrázaval;2;Sunday;12:00;2
